2752,front,-288.175171,158.662079,0,0,0,0,291.856201,337.021027,0,0,0,0,0,0,0,0
2753,front,-274.981201,157.742523,0,0,0,0,299.370148,336.928955,0,0,0,0,0,0,0,0
2754,front,-286.118256,170.662659,0,0,0,0,303.255005,330.140686,0,0,0,0,0,0,0,0
2755,front,-288.707642,177.308075,0,0,0,0,307.08075,326.719482,0,0,0,0,0,0,0,0
2756,front,-291.493561,184.259003,0,0,0,0,310.909607,323.29538,0,0,0,0,0,0,0,0
2757,front,-284.498016,183.457657,0,0,0,0,314.674408,323.252655,0,0,0,0,0,0,0,0
2758,front,-287.34671,190.638535,0,0,0,0,318.508148,319.826385,0,0,0,0,0,0,0,0
2759,front,-280.423645,189.766602,0,0,0,0,322.275818,319.785339,0,0,0,0,0,0,0,0
2761,front,-276.476898,196.253601,0,0,0,0,329.884979,316.317505,0,0,0,0,0,0,0,0
2762,front,-272.650543,202.938599,0,0,0,0,337.501892,312.849182,0,0,0,0,0,0,0,0
2763,front,-275.697235,210.931625,0,0,0,0,341.350342,309.416443,0,0,0,0,0,0,0,0
2764,front,-268.938141,209.843353,0,0,0,0,345.126587,309.380371,0,0,0,0,0,0,0,0
2765,front,-272.055573,218.154617,0,0,0,0,348.979919,305.945465,0,0,0,0,0,0,0,0
2766,front,-275.419739,226.933014,0,0,0,0,352.836304,302.50769,0,0,0,0,0,0,0,0
2767,front,-268.525024,225.648987,0,0,0,0,356.617249,302.473969,0,0,0,0,0,0,0,0
2768,front,-271.971985,234.80928,0,0,0,0,360.478546,299.034058,0,0,0,0,0,0,0,0
2769,front,-271.971985,234.80928,0,0,0,0,360.478546,299.034058,0,0,0,0,0,0,0,0
2770,front,-275.699646,244.523636,0,0,0,0,364.342896,295.591248,0,0,0,0,0,0,0,0
2771,front,-279.736023,254.850052,0,0,0,0,368.210327,292.145569,0,0,0,0,0,0,0,0
2772,front,-272.460785,253.19693,0,0,0,0,371.997803,292.114929,0,0,0,0,0,0,0,0
2773,front,-265.402557,251.602921,0,0,0,0,375.786285,292.085266,0,0,0,0,0,0,0,0
2774,front,-276.609955,264.037079,0,0,0,0,375.870117,288.667084,0,0,0,0,0,0,0,0
2775,front,-269.333893,262.285492,0,0,0,0,379.660431,288.638123,0,0,0,0,0,0,0,0
2776,front,-273.60321,273.689819,0,0,0,0,383.537659,285.18811,0,0,0,0,0,0,0,0
2777,front,-266.315796,271.834961,0,0,0,0,387.330841,285.160828,0,0,0,0,0,0,0,0
2778,front,-266.315796,271.834961,-309.654633,11.561536,0,0,387.330841,285.160828,138.032745,455.227509,0,0,0,0,0,0
2779,front,-259.242279,270.046753,-301.692596,16.641138,0,0,391.125061,285.134491,145.420197,451.831268,0,0,0,0,0,0
2780,front,-259.242279,270.046753,-301.692596,16.641138,0,0,391.125061,285.134491,145.420197,451.831268,0,0,0,0,0,0
2781,front,-263.4039,281.897034,-295.01239,18.219614,0,0,395.009033,281.683014,149.109177,451.755981,0,0,0,0,0,0
2782,front,-267.939423,294.608551,-298.699738,30.119091,0,0,398.896057,278.228699,160.256134,438.52536,0,0,0,0,0,0
2783,front,-265.279816,306.001282,-304.466705,35.658875,0,0,406.586884,274.74823,163.99353,431.927216,0,0,0,0,0,0
2784,front,-265.279816,306.001282,-304.085999,39.15464,0,0,406.586884,274.74823,167.714478,428.587128,0,0,0,0,0,0
2785,front,-265.279816,306.001282,-310.556305,45.083424,0,0,406.586884,274.74823,171.462128,421.969177,0,0,0,0,0,0
2786,front,-270.407135,320.537323,-296.874542,47.325283,0,0,410.481873,271.288849,178.870041,421.82843,0,0,0,0,0,0
2787,front,-270.407135,320.537323,-310.411407,52.412094,0,0,410.481873,271.288849,178.921814,415.267517,0,0,0,0,0,0
2788,front,-262.734772,318.11615,-303.512848,57.107018,0,0,414.285461,271.267273,186.365204,411.843628,0,0,0,0,0,0
2789,front,-255.287918,315.785187,-303.915497,64.593513,0,0,418.090057,271.246613,193.846954,405.12616,0,0,0,0,0,0
2790,front,-260.304535,331.042053,-290.654358,66.195869,0,0,421.991791,267.785797,201.275253,404.994354,0,0,0,0,0,0
2791,front,-260.304535,331.042053,-298.411346,76.92347,0,0,421.991791,267.785797,208.811707,394.964172,0,0,0,0,0,0
2792,front,-280.360046,368.799774,-285.457275,78.144447,0,0,425.994324,260.874084,216.253067,394.838531,0,0,0,0,0,0
2793,front,-263.73468,362.652588,-293.058533,85.474655,0,0,433.61557,260.837982,220.05162,388.157532,0,0,0,0,0,0
2794,front,-255.794724,359.756409,-286.622498,85.966194,0,0,437.427765,260.821381,223.776474,388.096588,0,0,0,0,0,0
2795,front,-248.085739,356.971008,-288.157532,94.130127,0,0,441.240936,260.805725,231.312149,381.343201,0,0,0,0,0,0
2796,front,-248.085739,356.971008,-290.088165,102.690407,0,0,441.240936,260.805725,238.860092,374.578308,0,0,0,0,0,0
2797,front,-253.720947,375.806305,-292.446747,111.708588,0,0,445.157379,257.338409,246.420303,367.801941,0,0,0,0,0,0
2798,front,-259.98233,396.485962,-293.798096,116.411148,0,0,449.076843,253.86824,250.205002,364.409454,0,0,0,0,0,0
2799,front,-251.773254,393.197876,-282.129486,121.279396,0,0,452.894745,253.854965,261.474884,360.906403,0,0,0,0,0,0
2800,front,-251.773254,393.197876,-283.574402,126.14669,0,0,452.894745,253.854965,265.269379,357.509613,0,0,0,0,0,0
2801,front,-243.802246,390.038574,-278.723846,131.057053,0,0,456.713654,253.842651,272.813232,354.058929,0,0,0,0,0,0
2802,front,-236.055786,387.001068,-274.030975,136.010132,0,0,460.533569,253.831284,280.364807,350.607758,0,0,0,0,0,0
2803,front,-256.855957,436.609192,-283.960388,147.004333,0,0,464.569153,246.8965,284.229828,343.844788,0,0,0,0,0,0
2804,front,-273.979034,468.305237,-288.175171,158.662079,0,0,464.677094,243.429321,291.856201,337.021027,0,0,0,0,0,0
2805,front,-264.624695,463.896729,-283.711639,164.298706,0,0,468.501526,243.419113,299.432312,333.559021,0,0,0,0,0,0
2806,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,front,-255.55809,459.672699,-275.203705,175.920609,0,0,472.326935,243.409882,314.607758,326.633545,0,0,0,0,0,0
2808,front,-238.221634,451.739899,-271.141846,181.936584,0,0,479.980896,243.394272,322.207123,323.170044,0,0,0,0,0,0
2809,front,-245.404678,480.827026,-267.197845,188.111374,0,0,483.921814,239.916138,329.81424,319.706055,0,0,0,0,0,0
2810,front,-236.613449,476.640869,-263.364441,194.462967,0,0,487.752136,239.910492,337.429138,316.241577,0,0,0,0,0,0
2811,front,-236.613449,476.640869,-257.091431,193.612259,0,0,487.752136,239.910492,341.202728,316.205048,0,0,0,0,0,0
2812,front,-228.070251,472.627045,-256.004211,207.776596,0,0,491.583527,239.905792,352.682159,309.311096,0,0,0,0,0,0
2813,front,-219.761795,468.778076,-249.809891,206.79454,0,0,495.415894,239.902054,356.461487,309.277893,0,0,0,0,0,0
2814,front,-226.325485,500.0224,-261.832275,224.409378,0,0,499.365387,236.423172,360.3992,302.441223,0,0,0,0,0,0
2815,front,-243.260254,540.369507,-258.427979,232.125107,0,0,499.481903,232.943741,368.04718,298.970917,0,0,0,0,0,0
2816,front,-217.744553,495.86438,-245.642303,229.621155,0,0,503.200653,236.421097,375.619873,298.911652,0,0,0,0,0,0
2817,front,-209.392807,491.879669,-248.643311,238.818512,0,0,507.036896,236.419983,379.491577,295.471649,0,0,0,0,0,0
2818,front,-209.392807,491.879669,-245.42128,247.147217,0,0,507.036896,236.419983,387.157898,292.002014,0,0,0,0,0,0
2819,front,-215.800507,526.219543,-242.274704,255.87677,0,0,510.993134,232.939636,394.832001,288.53186,0,0,0,0,0,0
2820,front,-215.800507,526.219543,-235.971024,254.41008,0,0,510.993134,232.939636,398.627441,288.50769,0,0,0,0,0,0
2821,front,-207.143127,521.901001,-239.199158,265.050507,0,0,514.832275,232.940201,402.513824,285.061218,0,0,0,0,0,0
2822,front,-231.802063,610.63678,-236.190674,274.717712,0,0,518.914795,225.970352,410.20343,281.590088,0,0,0,0,0,0
2823,front,-204.921738,555.805054,-233.245193,284.934021,0,0,522.635376,229.459915,417.900787,278.118439,0,0,0,0,0,0
2824,front,-196.143921,551.307007,-226.863159,283.198029,0,0,526.478394,229.463089,421.704803,278.099274,0,0,0,0,0,0
2825,front,-196.143921,551.307007,-241.023117,311.375549,0,0,526.478394,229.463089,425.702393,271.208221,0,0,0,0,0,0
2826,front,-187.586304,547.004333,-217.667969,292.154205,0,0,530.322388,229.467224,433.220703,274.612244,0,0,0,0,0,0
2827,front,-221.043457,305.334564,0,0,0,0,437.12851,271.157806,0,0,0,0,0,0,0,0
2828,front,-224.746155,319.55838,0,0,0,0,441.039429,267.700531,0,0,0,0,0,0,0,0
2829,front,-218.195038,317.503357,0,0,0,0,444.85202,267.68634,0,0,0,0,0,0,0,0
2830,front,-181.487946,628.318298,-215.380936,330.528961,0,0,545.963318,222.51181,452.583252,264.214355,0,0,0,0,0,0
2831,front,-181.487946,628.318298,-202.608063,326.40329,0,0,545.963318,222.51181,460.217224,264.19223,0,0,0,0,0,0
2832,front,-172.309753,623.394836,-202.608063,326.40329,0,0,549.814087,222.520233,460.217224,264.19223,0,0,0,0,0,0
2833,front,-163.345993,618.701111,-196.450745,324.447845,0,0,553.665894,222.529633,464.035767,264.182587,0,0,0,0,0,0
2834,front,-154.583267,614.227112,-184.557953,320.736542,0,0,557.518738,222.539978,471.675903,264.166229,0,0,0,0,0,0
2835,front,-187.28717,336.08313,0,0,0,0,475.605743,260.70813,0,0,0,0,0,0,0,0
2836,front,-181.320312,334.154846,0,0,0,0,479.429199,260.702057,0,0,0,0,0,0,0,0
2837,front,-175.483414,332.292694,0,0,0,0,483.253632,260.696991,0,0,0,0,0,0,0,0
2838,front,-169.770615,330.494629,0,0,0,0,487.079132,260.692871,0,0,0,0,0,0,0,0
2839,front,-131.813751,654.282898,-172.0979,346.655518,0,0,573.073853,219.09343,491.017548,257.234009,0,0,0,0,0,0
2840,front,-123.103493,650.059998,-174.689575,364.296021,0,0,576.932617,219.108322,494.959045,253.772278,0,0,0,0,0,0
2841,front,-113.372139,594.847839,-168.636368,362.208954,0,0,576.798218,222.606125,498.789215,253.770523,0,0,0,0,0,0
2842,front,-162.709152,360.196045,0,0,0,0,502.620422,253.76973,0,0,0,0,0,0,0,0
2843,front,-123.103493,650.059998,-165.080841,379.126923,0,0,576.932617,219.108322,506.568634,250.306549,0,0,0,0,0,0
2844,front,-159.023315,376.9935,0,0,0,0,510.40271,250.307419,0,0,0,0,0,0,0,0
2845,front,-161.4095,397.61734,0,0,0,0,514.355835,246.842072,0,0,0,0,0,0,0,0
2846,front,-164.103439,420.436157,0,0,0,0,518.312012,243.373871,0,0,0,0,0,0,0,0
2847,front,-157.597046,417.932739,0,0,0,0,522.150757,243.377106,0,0,0,0,0,0,0,0
2848,front,-151.221771,415.524323,0,0,0,0,525.99054,243.381302,0,0,0,0,0,0,0,0
2849,front,-88.459671,765.055969,-144.971054,413.207611,0,0,600.386353,212.209229,529.83136,243.386459,0,0,0,0,0,0
2850,front,-138.838593,410.979401,0,0,0,0,533.673157,243.392578,0,0,0,0,0,0,0,0
2851,front,-138.838593,410.979401,0,0,0,0,533.673157,243.392578,0,0,0,0,0,0,0,0
2852,front,-134.280716,432.980286,0,0,0,0,541.484436,239.932098,0,0,0,0,0,0,0,0
2853,front,-128.072952,430.7052,0,0,0,0,545.330139,239.940842,0,0,0,0,0,0,0,0
2854,front,-121.972786,428.520233,0,0,0,0,549.17688,239.950546,0,0,0,0,0,0,0,0
2855,front,-51.316456,749.539062,-115.974564,426.422363,0,0,615.862671,212.299393,553.024597,239.961212,0,0,0,0,0,0
2856,front,-51.316456,749.539062,-110.072739,424.408783,0,0,615.862671,212.299393,556.873352,239.972839,0,0,0,0,0,0
2857,front,-42.318855,746.291443,-110.486145,450.487061,0,0,619.734314,212.324341,560.852234,236.505234,0,0,0,0,0,0
2858,front,-42.318855,746.291443,-104.374306,448.357452,0,0,619.734314,212.324341,564.703857,236.518524,0,0,0,0,0,0
2859,front,-36.780865,829.831299,-98.354378,446.318176,0,0,623.752319,208.839432,568.556519,236.532776,0,0,0,0,0,0
2860,front,-24.593435,740.506165,-92.421242,444.366791,0,0,627.480652,212.377106,572.410156,236.547974,0,0,0,0,0,0
2861,front,-86.569397,442.499817,0,0,0,0,576.264893,236.564148,0,0,0,0,0,0,0,0
2862,front,-24.593435,740.506165,-85.76162,470.985596,0,0,627.480652,212.377106,580.254089,233.096497,0,0,0,0,0,0
2863,front,-22.666834,670.511597,-73.655128,467.156525,0,0,627.3349,215.884872,587.970276,233.133118,0,0,0,0,0,0
2864,front,-40.172287,568.474731,-61.835304,463.688507,0,0,615.43396,222.81041,595.690491,233.173584,0,0,0,0,0,0
2865,front,-43.97081,527.419983,-65.78035,497.052185,0,0,611.4245,226.28244,595.827637,229.684464,0,0,0,0,0,0
2866,front,-21.067314,612.354858,-67.711853,465.378326,0,0,627.189575,219.389297,591.829834,233.152878,0,0,0,0,0,0
2867,front,-21.067314,612.354858,-61.835304,463.688507,0,0,627.189575,219.389297,595.690491,233.173584,0,0,0,0,0,0
2868,front,-14.719414,668.413696,-53.401466,493.445526,0,0,631.208801,215.912949,603.55365,229.728271,0,0,0,0,0,0
2869,front,-6.824596,666.494873,-47.305519,491.789398,0,0,635.08374,215.941986,607.418152,229.751602,0,0,0,0,0,0
2870,front,-6.824596,666.494873,-44.560474,459.126099,0,0,635.08374,215.941986,607.278564,233.241486,0,0,0,0,0,0
2871,front,-35.275864,488.75946,0,0,0,0,615.150208,229.801163,0,0,0,0,0,0,0,0
2872,front,-29.332788,487.382721,0,0,0,0,619.017822,229.827377,0,0,0,0,0,0,0,0
2873,front,-23.431585,486.095245,0,0,0,0,622.886414,229.854568,0,0,0,0,0,0,0,0
2874,front,-23.431585,486.095245,0,0,0,0,622.886414,229.854568,0,0,0,0,0,0,0,0
2875,front,-17.567785,484.896271,0,0,0,0,626.756042,229.882706,0,0,0,0,0,0,0,0
2876,front,-11.227476,452.143372,0,0,0,0,630.482239,233.403214,0,0,0,0,0,0,0,0
2877,front,0,0,0,0,-71.045273,412.463409,0,0,0,0,583.843445,240.081085,0,0,0,0
2878,front,-5.935166,482.757629,0,0,0,0,634.498413,229.941864,0,0,0,0,0,0,0,0
2879,front,-0.158027,481.815491,0,0,0,0,638.371094,229.972885,0,0,0,0,0,0,0,0
2880,front,0,0,0,0,-65.743439,411.039581,0,0,0,0,587.700439,240.100388,0,0,0,0
2881,front,0,0,0,0,-65.743439,411.039581,0,0,0,0,587.700439,240.100388,0,0,0,0
2882,front,0,0,0,0,-63.884205,435.838989,0,0,0,0,591.693909,236.638428,0,0,0,0
2883,front,0,0,0,0,-58.371174,434.365387,0,0,0,0,595.553772,236.659393,0,0,0,0
2884,front,0,0,0,0,-58.371174,434.365387,0,0,0,0,595.553772,236.659393,0,0,0,0
2885,front,0,0,0,0,-58.371174,434.365387,0,0,0,0,595.553772,236.659393,0,0,0,0
2886,front,0,0,0,0,-58.371174,434.365387,0,0,0,0,595.553772,236.659393,0,0,0,0
2887,front,0,0,0,0,-58.371174,434.365387,0,0,0,0,595.553772,236.659393,0,0,0,0
2888,front,0,0,0,0,-50.263996,460.563934,0,0,0,0,603.414856,233.217896,0,0,0,0
2889,front,0,0,0,0,-50.263996,460.563934,0,0,0,0,603.414856,233.217896,0,0,0,0
2890,front,0,0,0,0,-44.560474,459.126099,0,0,0,0,607.278564,233.241486,0,0,0,0
2891,front,0,0,0,0,-44.560474,459.126099,0,0,0,0,607.278564,233.241486,0,0,0,0
2892,front,0,0,0,0,-44.560474,459.126099,0,0,0,0,607.278564,233.241486,0,0,0,0
2893,front,0,0,0,0,-44.560474,459.126099,0,0,0,0,607.278564,233.241486,0,0,0,0
2894,front,0,0,0,0,-38.906013,457.768616,0,0,0,0,611.14325,233.266052,0,0,0,0
2895,front,0,0,0,0,-35.275864,488.75946,0,0,0,0,615.150208,229.801163,0,0,0,0
2896,front,0,0,0,0,-29.332788,487.382721,0,0,0,0,619.017822,229.827377,0,0,0,0
2897,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,front,0,0,0,0,-17.567785,484.896271,0,0,0,0,626.756042,229.882706,0,0,0,0
2903,front,0,0,0,0,-17.567785,484.896271,0,0,0,0,626.756042,229.882706,0,0,0,0
2904,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,front,0,0,0,0,-11.737056,483.784058,0,0,0,0,630.626709,229.911804,0,0,0,0
2906,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2917,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2919,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2924,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2926,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2927,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2928,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2929,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2933,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2935,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2936,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2937,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2938,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2939,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2943,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2947,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2949,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2951,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2955,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2956,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2958,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2961,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2962,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2963,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2964,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2965,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2968,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969,front,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
